route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7,25OC27-MABlock-Weekday-21,28937200,7 N Airport To Westwood,,0,2712991,70181,1,1
7,25OC27-MABlock-Weekday-21,28937201,7 N Airport To Westwood,,0,2712978,70181,1,1
7,25OC27-MABlock-Weekday-21,28937202,7 N Airport To Westwood,,0,2712988,70181,1,1
7,25OC27-MABlock-Weekday-21,28937203,7 N Airport To Westwood,,0,2712977,70181,1,1
7,25OC27-MABlock-Weekday-21,28937204,7 N Airport To Westwood,,0,2712989,70181,1,1
7,25OC27-MABlock-Weekday-21,28937205,7 N Airport To Westwood,,0,2712979,70181,1,1
7,25OC27-MABlock-Weekday-21,28937206,7 N Airport To Westwood,,0,2712990,70181,1,1
7,25OC27-MABlock-Weekday-21,28937207,7 N Airport To Westwood,,0,2712991,70181,1,1
7,25OC27-MABlock-Weekday-21,28937208,7 N Airport To Westwood,,0,2712988,70181,1,1
7,25OC27-MABlock-Weekday-21,28937209,7 N Airport To Westwood,,0,2712977,70181,1,1
7,25OC27-MABlock-Weekday-21,28937210,7 N Airport To Westwood,,0,2712989,70181,1,1
7,25OC27-MABlock-Weekday-21,28937211,7 N Airport To Westwood,,0,2712979,70181,1,1
7,25OC27-MABlock-Weekday-21,28937212,7 N Airport To Westwood,,0,2712990,70181,1,1
7,25OC27-MABlock-Weekday-21,28937213,7 N Airport To Westwood,,0,2712991,70181,1,1
7,25OC27-MABlock-Weekday-21,28937214,7 N Airport To Westwood,,0,2712992,70181,1,1
7,25OC27-MABlock-Weekday-21,28937215,7 N Airport To Westwood,,0,2712988,70181,1,1
7,25OC27-MABlock-Weekday-21,28937216,7 N Airport To Westwood,,0,2712977,70181,1,1
7,25OC27-MABlock-Weekday-21,28937217,7 N Airport To Westwood,,0,2712989,70181,1,1
7,25OC27-MABlock-Weekday-21,28937218,7 N Airport To Westwood,,0,2712979,70181,1,1
7,25OC27-MABlock-Weekday-21,28937219,7 N Airport To Westwood,,0,2712990,70181,1,1
7,25OC27-MABlock-Weekday-21,28937220,7 N Airport To Westwood,,0,2712991,70181,1,1
7,25OC27-MABlock-Weekday-21,28937221,7 N Airport To Westwood,,0,2712992,70181,1,1
7,25OC27-MABlock-Weekday-21,28937222,7 N Airport To Westwood,,0,2712988,70181,1,1
7,25OC27-MABlock-Weekday-21,28937223,7 N Airport To Westwood,,0,2712977,70181,1,1
7,25OC27-MABlock-Weekday-21,28937224,7 N Airport To Westwood,,0,2712989,70181,1,1
7,25OC27-MABlock-Weekday-21,28937225,7 N Airport To Westwood,,0,2712979,70181,1,1
7,25OC27-MABlock-Weekday-21,28937226,7 N Airport To Westwood,,0,2712990,70181,1,1
7,25OC27-MABlock-Weekday-21,28937227,7 N Airport To Westwood,,0,2712991,70181,1,1
7,25OC27-MABlock-Weekday-21,28937228,7 N Airport To Westwood,,0,2712992,70181,1,1
7,25OC27-MABlock-Weekday-21,28937229,7 N Airport To Westwood,,0,2712988,70181,1,1
7,25OC27-MABlock-Weekday-21,28937230,7 N Airport To Westwood,,0,2712977,70181,1,1
7,25OC27-MABlock-Weekday-21,28937231,7 N Airport To Westwood,,0,2712989,70181,1,1
7,25OC27-MABlock-Weekday-21,28937232,7 N Airport To Westwood,,0,2712979,70181,1,1
7,25OC27-MABlock-Weekday-21,28937233,7 N Airport To Westwood,,0,2712990,70181,1,1
7,25OC27-MABlock-Weekday-21,28937234,7 N Airport To Westwood,,0,2712991,70181,1,1
7,25OC27-MABlock-Weekday-21,28937235,7 N Airport To Westwood,,0,2713880,70181,1,1
7,25OC27-MABlock-Weekday-21,28937236,7 N Airport To Westwood,,0,2713892,70181,1,1
7,25OC27-MABlock-Weekday-21,28937237,7 N Airport To Westwood,,0,2712989,70181,1,1
7,25OC27-MABlock-Weekday-21,28937238,7 N Airport To Westwood,,0,2712979,70181,1,1
7,25OC27-MABlock-Weekday-21,28937239,7 N Airport To Westwood,,0,2713885,70181,1,1
7,25OC27-MABlock-Weekday-21,28937240,7 N Airport To Westwood,,0,2713880,70181,1,1
7,25OC27-MABlock-Weekday-21,28937241,7 N Airport To Westwood,,0,2713892,70181,1,1
7,25OC27-MABlock-Weekday-21,28937242,7 N Airport To Westwood,,0,2712979,70181,1,1
7,25OC27-MABlock-Weekday-21,28937243,7 N Airport To Westwood,,0,2713885,70181,1,1
7,25OC27-MABlock-Weekday-21,28937244,7 N Airport To Westwood,,0,2713880,70181,1,1
7,25OC27-MABlock-Weekday-21,28937245,7 S Airport To City Centre,,1,2712989,70182,1,1
7,25OC27-MABlock-Weekday-21,28937246,7 S Airport To City Centre,,1,2712979,70182,1,1
7,25OC27-MABlock-Weekday-21,28937247,7 S Airport To City Centre,,1,2712990,70182,1,1
7,25OC27-MABlock-Weekday-21,28937248,7 S Airport To City Centre,,1,2712991,70182,1,1
7,25OC27-MABlock-Weekday-21,28937249,7 S Airport To City Centre,,1,2712978,70182,1,1
7,25OC27-MABlock-Weekday-21,28937250,7 S Airport To City Centre,,1,2712988,70182,1,1
7,25OC27-MABlock-Weekday-21,28937251,7 S Airport To City Centre,,1,2712977,70182,1,1
7,25OC27-MABlock-Weekday-21,28937252,7 S Airport To City Centre,,1,2712989,70182,1,1
7,25OC27-MABlock-Weekday-21,28937253,7 S Airport To City Centre,,1,2712979,70182,1,1
7,25OC27-MABlock-Weekday-21,28937254,7 S Airport To City Centre,,1,2712990,70182,1,1
7,25OC27-MABlock-Weekday-21,28937255,7 S Airport To City Centre,,1,2712991,70182,1,1
7,25OC27-MABlock-Weekday-21,28937256,7 S Airport To City Centre,,1,2712978,70182,1,1
7,25OC27-MABlock-Weekday-21,28937257,7 S Airport To City Centre,,1,2712988,70182,1,1
7,25OC27-MABlock-Weekday-21,28937258,7 S Airport To City Centre,,1,2712977,70182,1,1
7,25OC27-MABlock-Weekday-21,28937259,7 S Airport To City Centre,,1,2712989,70182,1,1
7,25OC27-MABlock-Weekday-21,28937260,7 S Airport To City Centre,,1,2712979,70182,1,1
7,25OC27-MABlock-Weekday-21,28937261,7 S Airport To City Centre,,1,2712990,70182,1,1
7,25OC27-MABlock-Weekday-21,28937262,7 S Airport To City Centre,,1,2712991,70182,1,1
7,25OC27-MABlock-Weekday-21,28937263,7 S Airport To City Centre,,1,2712988,70182,1,1
7,25OC27-MABlock-Weekday-21,28937264,7 S Airport To City Centre,,1,2712977,70182,1,1
7,25OC27-MABlock-Weekday-21,28937265,7 S Airport To City Centre,,1,2712989,70182,1,1
7,25OC27-MABlock-Weekday-21,28937266,7 S Airport To City Centre,,1,2712979,70182,1,1
7,25OC27-MABlock-Weekday-21,28937267,7 S Airport To City Centre,,1,2712990,70182,1,1
7,25OC27-MABlock-Weekday-21,28937268,7 S Airport To City Centre,,1,2712991,70182,1,1
7,25OC27-MABlock-Weekday-21,28937269,7 S Airport To City Centre,,1,2712992,70182,1,1
7,25OC27-MABlock-Weekday-21,28937270,7 S Airport To City Centre,,1,2712988,70182,1,1
7,25OC27-MABlock-Weekday-21,28937271,7 S Airport To City Centre,,1,2712977,70182,1,1
7,25OC27-MABlock-Weekday-21,28937272,7 S Airport To City Centre,,1,2712989,70182,1,1
7,25OC27-MABlock-Weekday-21,28937273,7 S Airport To City Centre,,1,2712979,70182,1,1
7,25OC27-MABlock-Weekday-21,28937274,7 S Airport To City Centre,,1,2712990,70182,1,1
7,25OC27-MABlock-Weekday-21,28937275,7 S Airport To City Centre,,1,2712991,70182,1,1
7,25OC27-MABlock-Weekday-21,28937276,7 S Airport To City Centre,,1,2712992,70182,1,1
7,25OC27-MABlock-Weekday-21,28937277,7 S Airport To City Centre,,1,2712988,70182,1,1
7,25OC27-MABlock-Weekday-21,28937278,7 S Airport To City Centre,,1,2712977,70182,1,1
7,25OC27-MABlock-Weekday-21,28937279,7 S Airport To City Centre,,1,2712989,70182,1,1
7,25OC27-MABlock-Weekday-21,28937280,7 S Airport To City Centre,,1,2712979,70182,1,1
7,25OC27-MABlock-Weekday-21,28937281,7 S Airport To City Centre,,1,2712990,70182,1,1
7,25OC27-MABlock-Weekday-21,28937282,7 S Airport To City Centre,,1,2712991,70182,1,1
7,25OC27-MABlock-Weekday-21,28937283,7 S Airport To City Centre,,1,2713880,70182,1,1
7,25OC27-MABlock-Weekday-21,28937284,7 S Airport To City Centre,,1,2712988,70182,1,1
7,25OC27-MABlock-Weekday-21,28937285,7 S Airport To City Centre,,1,2713892,70182,1,1
7,25OC27-MABlock-Weekday-21,28937286,7 S Airport To City Centre,,1,2712989,70182,1,1
7,25OC27-MABlock-Weekday-21,28937287,7 S Airport To City Centre,,1,2712979,70182,1,1
7,25OC27-MABlock-Weekday-21,28937288,7 S Airport To City Centre,,1,2713885,70182,1,1
7,25OC27-MABlock-Weekday-21,28937289,7 S Airport To City Centre,,1,2713880,70182,1,1
7,25OC27-MABlock-Weekday-21,28937290,7 S Airport To City Centre,,1,2713892,70182,1,1
7,25OC27-MABlock-Weekday-21,28937291,7 S Airport To City Centre,,1,2712979,70182,1,1
7,25OC27-MABlock-Weekday-21,28937292,7 S Airport To City Centre,,1,2713885,70182,1,1
7,25OC27-MABlock-Weekday-21,28937293,7 S Airport To City Centre,,1,2713880,70182,1,1
7,25OC27-MABlock-Weekday-21,28937294,7 S Airport To City Centre,,1,2713892,70182,1,1
16,25OC27-MABlock-Weekday-21,28937409,16 Malton To Westwood,,1,2713005,160071,1,1
16,25OC27-MABlock-Weekday-21,28937410,16 Malton To Westwood,,1,2713005,160071,1,1
16,25OC27-MABlock-Weekday-21,28937411,16 Malton To Westwood,,1,2713005,160071,1,1
16,25OC27-MABlock-Weekday-21,28937412,16 Malton To Westwood,,1,2713005,160071,1,1
16,25OC27-MABlock-Weekday-21,28937413,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937414,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937415,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937416,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937417,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937418,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937419,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937420,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937421,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937422,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937423,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937424,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937425,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937426,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937427,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937428,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937429,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937430,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937431,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937432,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937433,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937434,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937435,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937436,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937437,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937438,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937439,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937440,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937441,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937442,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937443,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937444,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937445,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937446,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937447,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937448,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937449,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937450,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937451,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937452,16A Malton To Westwood,,0,2713006,160073,1,1
16,25OC27-MABlock-Weekday-21,28937453,16 Malton To Westwood,,1,2713005,160072,1,1
16,25OC27-MABlock-Weekday-21,28937454,16A Malton To Westwood,,0,2713889,160073,1,1
16,25OC27-MABlock-Weekday-21,28937455,16A Malton To Westwood,,0,2713889,160073,1,1
16,25OC27-MABlock-Weekday-21,28937456,16A Malton To Westwood,,0,2713889,160073,1,1
16,25OC27-MABlock-Weekday-21,28937457,16A Malton To Westwood,,0,2713889,160073,1,1
16,25OC27-MABlock-Weekday-21,28937458,16A Malton To Westwood,,0,2713889,160073,1,1
24,25OC27-MABlock-Weekday-21,28937459,24 N Northwest To Westwood,,0,2713007,240066,1,1
24,25OC27-MABlock-Weekday-21,28937460,24 N Northwest To Westwood,,0,2713008,240066,1,1
24,25OC27-MABlock-Weekday-21,28937461,24 N Northwest To Westwood,,0,2713009,240066,1,1
24,25OC27-MABlock-Weekday-21,28937462,24 N Northwest To Westwood,,0,2713013,240066,1,1
24,25OC27-MABlock-Weekday-21,28937463,24 N Northwest To Westwood,,0,2713008,240066,1,1
24,25OC27-MABlock-Weekday-21,28937464,24 N Northwest To Westwood,,0,2713009,240066,1,1
24,25OC27-MABlock-Weekday-21,28937465,24 N Northwest To Westwood,,0,2713013,240066,1,1
24,25OC27-MABlock-Weekday-21,28937466,24 N Northwest To Westwood,,0,2713008,240066,1,1
24,25OC27-MABlock-Weekday-21,28937467,24 N Northwest To Westwood,,0,2713014,240066,1,1
24,25OC27-MABlock-Weekday-21,28937468,24 N Northwest To Westwood,,0,2713010,240066,1,1
24,25OC27-MABlock-Weekday-21,28937469,24 N Northwest To Westwood,,0,2713011,240066,1,1
24,25OC27-MABlock-Weekday-21,28937470,24 N Northwest To Westwood,,0,2713012,240066,1,1
24,25OC27-MABlock-Weekday-21,28937471,24 N Northwest To Westwood,,0,2713010,240066,1,1
24,25OC27-MABlock-Weekday-21,28937472,24 N Northwest To Westwood,,0,2713011,240066,1,1
24,25OC27-MABlock-Weekday-21,28937473,24 N Northwest To Westwood,,0,2713012,240066,1,1
24,25OC27-MABlock-Weekday-21,28937474,24 N Northwest To Westwood,,0,2713010,240066,1,1
24,25OC27-MABlock-Weekday-21,28937475,24 N Northwest To Westwood,,0,2713011,240066,1,1
24,25OC27-MABlock-Weekday-21,28937476,24 S Northwest To Renforth Station,,1,2713007,240067,1,1
24,25OC27-MABlock-Weekday-21,28937477,24 S Northwest To Renforth Station,,1,2713008,240067,1,1
24,25OC27-MABlock-Weekday-21,28937478,24 S Northwest To Renforth Station,,1,2713009,240067,1,1
24,25OC27-MABlock-Weekday-21,28937479,24 S Northwest To Renforth Station,,1,2713013,240067,1,1
24,25OC27-MABlock-Weekday-21,28937480,24 S Northwest To Renforth Station,,1,2713008,240067,1,1
24,25OC27-MABlock-Weekday-21,28937481,24 S Northwest To Renforth Station,,1,2713009,240067,1,1
24,25OC27-MABlock-Weekday-21,28937482,24 S Northwest To Renforth Station,,1,2713013,240067,1,1
24,25OC27-MABlock-Weekday-21,28937483,24 S Northwest To Renforth Station,,1,2713008,240067,1,1
24,25OC27-MABlock-Weekday-21,28937484,24 S Northwest To Renforth Station,,1,2713014,240067,1,1
24,25OC27-MABlock-Weekday-21,28937485,24 S Northwest To Renforth Station,,1,2713013,240067,1,1
24,25OC27-MABlock-Weekday-21,28937486,24 S Northwest To Renforth Station,,1,2713010,240067,1,1
24,25OC27-MABlock-Weekday-21,28937487,24 S Northwest To Renforth Station,,1,2713011,240067,1,1
24,25OC27-MABlock-Weekday-21,28937488,24 S Northwest To Renforth Station,,1,2713012,240067,1,1
24,25OC27-MABlock-Weekday-21,28937489,24 S Northwest To Renforth Station,,1,2713010,240067,1,1
24,25OC27-MABlock-Weekday-21,28937490,24 S Northwest To Renforth Station,,1,2713011,240067,1,1
24,25OC27-MABlock-Weekday-21,28937491,24 S Northwest To Renforth Station,,1,2713012,240067,1,1
24,25OC27-MABlock-Weekday-21,28937492,24 S Northwest To Renforth Station,,1,2713010,240067,1,1
24,25OC27-MABlock-Weekday-21,28937493,24 S Northwest To Renforth Station,,1,2713011,240067,1,1
24,25OC27-MABlock-Weekday-21,28937494,24 S Northwest To Renforth Station,,1,2713012,240067,1,1
107,25OC27-MABlock-Weekday-21,29036267,107 N Express Malton Exp,,0,2713031,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036268,107 S Express Malton Exp,,1,2713031,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036269,107 N Express Malton Exp,,0,2713031,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036270,107 S Express Malton Exp,,1,2713033,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036271,107 N Express Malton Exp,,0,2713032,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036272,107 N Express Malton Exp,,0,2713031,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036273,107 S Express Malton Exp,,1,2713031,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036274,107 S Express Malton Exp,,1,2713031,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036275,107 S Express Malton Exp,,1,2713032,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036276,107 N Express Malton Exp,,0,2713030,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036277,107 N Express Malton Exp,,0,2713033,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036278,107 S Express Malton Exp,,1,2713030,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036279,107 N Express Malton Exp,,0,2713030,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036280,107 N Express Malton Exp,,0,2713031,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036281,107 N Express Malton Exp,,0,2713030,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036282,107 S Express Malton Exp,,1,2713032,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036283,107 S Express Malton Exp,,1,2713030,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036284,107 S Express Malton Exp,,1,2713030,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036285,107 S Express Malton Exp,,1,2713030,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036286,107 N Express Malton Exp,,0,2713030,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036287,107 N Express Malton Exp,,0,2713029,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036288,107 N Express Malton Exp,,0,2713029,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036289,107 N Express Malton Exp,,0,2713029,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036290,107 N Express Malton Exp,,0,2713029,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036291,107 S Express Malton Exp,,1,2713029,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036292,107 S Express Malton Exp,,1,2713029,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036293,107 S Express Malton Exp,,1,2713029,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036294,107 S Express Malton Exp,,1,2713029,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036295,107 N Express Malton Exp,,0,2713029,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036296,107 S Express Malton Exp,,1,2713029,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036297,107 N Express Malton Exp,,0,2713028,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036298,107 N Express Malton Exp,,0,2713028,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036299,107 N Express Malton Exp,,0,2713028,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036300,107 N Express Malton Exp,,0,2713028,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036301,107 S Express Malton Exp,,1,2713028,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036302,107 S Express Malton Exp,,1,2713028,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036303,107 S Express Malton Exp,,1,2713028,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036304,107 S Express Malton Exp,,1,2713028,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036305,107 N Express Malton Exp,,0,2713028,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036306,107 S Express Malton Exp,,1,2713028,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036307,107 N Express Malton Exp,,0,2713029,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036308,107 N Express Malton Exp,,0,2713026,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036309,107 N Express Malton Exp,,0,2713026,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036310,107 N Express Malton Exp,,0,2713027,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036311,107 N Express Malton Exp,,0,2713026,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036312,107 N Express Malton Exp,,0,2713026,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036313,107 N Express Malton Exp,,0,2713026,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036314,107 N Express Malton Exp,,0,2713027,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036327,107 N Express Malton Exp,,0,2713027,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036328,107 N Express Malton Exp,,0,2713027,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036329,107 S Express Malton Exp,,1,2713027,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036330,107 S Express Malton Exp,,1,2713026,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036331,107 S Express Malton Exp,,1,2713026,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036332,107 S Express Malton Exp,,1,2713027,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036333,107 S Express Malton Exp,,1,2713026,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036334,107 S Express Malton Exp,,1,2713027,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036335,107 S Express Malton Exp,,1,2713026,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036336,107 N Express Malton Exp,,0,2713028,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036337,107 S Express Malton Exp,,1,2713026,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036338,107 N Express Malton Exp,,0,2713026,1070213,1,1
107,25OC27-MABlock-Weekday-21,29036339,107 S Express Malton Exp,,1,2713027,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036340,107 S Express Malton Exp,,1,2713029,1070217,1,1
107,25OC27-MABlock-Weekday-21,29036341,107 S Express Malton Exp,,1,2713026,1070217,1,1
